RowId,AVERAGE_FREE_FLOW_SPEED,AVERAGE_TIME_DIFF,AVERAGE_FREE_FLOW_TIME,LUMINOSITY,AVERAGE_TEMPERATURE,AVERAGE_ATMOSP_PRESSURE,AVERAGE_HUMIDITY,AVERAGE_WIND_SPEED,AVERAGE_RAIN,Hour,DayOfWeek,Month,CLOUD_algumas nuvens,CLOUD_c̩u claro,CLOUD_c̩u limpo,CLOUD_c̩u pouco nublado,CLOUD_nublado,CLOUD_nuvens dispersas,CLOUD_nuvens quebradas,CLOUD_nuvens quebrados,CLOUD_sem observa̤̣o,CLOUD_tempo nublado
1491,40.9,45.9,91.4,2.0,22.0,1012.0,100.0,8.0,1,13,3,8,False,False,False,False,False,False,False,False,True,False
1492,41.8,68.3,88.1,2.0,20.0,1018.0,77.0,7.0,0,17,0,8,False,True,False,False,False,False,False,False,False,False
1493,37.4,36.0,92.1,2.0,21.0,1022.0,56.0,4.0,0,11,0,10,False,True,False,False,False,False,False,False,False,False
1494,44.0,13.0,87.4,2.0,20.0,1021.0,31.0,4.0,0,12,0,10,False,True,False,False,False,False,False,False,False,False
1495,40.8,7.9,84.9,0.0,14.0,1019.0,100.0,1.0,0,23,1,10,False,False,False,False,False,False,False,False,True,False
1496,39.0,43.2,87.4,2.0,15.0,1013.0,58.0,8.0,0,14,5,10,True,False,False,False,False,False,False,False,False,False
1497,43.5,11.5,76.1,2.0,17.0,1008.0,93.0,8.0,1,9,5,9,False,False,False,False,False,False,False,False,True,False
1498,43.0,0.0,71.3,0.0,10.0,1014.0,82.0,2.0,0,4,4,6,False,False,False,False,False,True,False,False,False,False
1499,46.5,20.7,76.5,2.0,18.0,1014.0,100.0,4.0,0,7,4,8,False,False,False,False,False,False,True,False,False,False
1500,42.0,11.0,87.8,0.0,16.0,1018.0,100.0,5.0,0,3,5,9,False,False,False,False,False,False,False,False,True,False
1501,35.7,18.7,88.3,2.0,19.0,1017.0,100.0,0.0,0,11,1,7,False,False,False,False,False,False,True,False,False,False
1502,42.1,4.7,86.6,0.0,11.0,1027.0,81.0,4.0,0,3,4,2,False,True,False,False,False,False,False,False,False,False
1503,39.4,21.0,67.6,2.0,17.0,1014.0,77.0,7.0,0,13,3,5,False,False,False,False,False,False,True,False,False,False
1504,34.1,41.6,75.1,2.0,20.0,1018.0,82.0,3.0,0,11,0,6,False,False,False,False,False,False,True,False,False,False
1505,44.2,5.5,76.9,0.0,17.0,1018.0,93.0,0.0,0,5,6,9,False,False,False,False,False,False,False,False,True,False
1506,36.9,0.0,77.1,0.0,11.0,1020.0,87.0,5.0,0,22,5,1,False,False,False,False,False,True,False,False,False,False
1507,35.9,74.0,88.6,2.0,24.0,1013.0,77.0,4.0,0,16,2,7,False,False,False,False,False,False,False,False,True,False
1508,35.0,23.2,99.9,2.0,23.0,1015.0,73.0,3.0,0,11,5,7,False,False,False,True,False,False,False,False,False,False
1509,40.4,44.0,87.4,2.0,20.0,1019.0,64.0,6.0,0,15,4,9,False,True,False,False,False,False,False,False,False,False
1510,41.7,14.4,91.7,2.0,16.0,1013.0,100.0,4.0,0,8,1,8,False,False,False,False,False,False,False,False,True,False
1511,32.2,27.4,93.9,2.0,13.0,1022.0,58.0,3.0,1,11,0,3,False,False,False,False,False,False,False,False,True,False
1512,37.1,123.5,89.6,2.0,23.0,1018.0,54.0,4.0,0,11,4,8,False,True,False,False,False,False,False,False,False,False
1513,35.3,79.2,81.9,2.0,21.0,1020.0,88.0,6.0,0,17,6,6,False,False,False,True,False,False,False,False,False,False
1514,43.2,0.0,87.9,1.0,18.0,1016.0,93.0,3.0,0,6,3,7,False,False,False,False,False,False,False,True,False,False
1515,42.2,6.4,88.2,2.0,30.0,1016.0,58.0,2.0,0,10,6,8,False,True,False,False,False,False,False,False,False,False
1516,43.5,12.4,75.0,0.0,18.0,1014.0,100.0,2.0,2,21,6,8,False,False,False,False,False,False,False,False,True,False
1517,44.0,48.4,86.0,0.0,13.0,1007.0,100.0,6.0,1,18,2,1,False,False,False,False,False,False,False,False,True,False
1518,34.9,30.9,76.0,2.0,13.0,1017.0,93.0,10.0,2,16,2,1,False,False,False,False,False,False,False,False,True,False
1519,42.4,11.3,82.6,0.0,16.0,1018.0,100.0,1.0,0,4,5,8,False,False,False,False,False,False,False,False,True,False
1520,35.2,16.1,71.9,0.0,18.0,1013.0,82.0,9.0,0,22,5,4,False,False,False,True,False,False,False,False,False,False
1521,34.0,19.1,79.2,2.0,30.0,1018.0,35.0,3.0,0,15,5,6,False,False,False,False,False,False,False,False,True,False
1522,36.1,54.3,87.7,2.0,19.0,1017.0,100.0,1.0,0,10,1,7,False,False,False,False,False,False,True,False,False,False
1523,43.0,0.0,69.3,0.0,11.0,1017.0,76.0,2.0,0,0,5,5,False,False,False,False,False,True,False,False,False,False
1524,44.8,41.1,77.2,0.0,13.0,1018.0,93.0,5.0,0,19,3,1,True,False,False,False,False,False,False,False,False,False
1525,44.8,130.7,74.2,2.0,12.0,1012.0,93.0,4.0,0,8,3,4,False,False,False,True,False,False,False,False,False,False
1526,32.1,18.8,86.1,2.0,11.0,1030.0,54.0,2.0,0,14,0,2,False,True,False,False,False,False,False,False,False,False
1527,34.6,91.3,80.2,2.0,20.0,1015.0,49.0,5.0,0,15,4,4,False,False,False,True,False,False,False,False,False,False
1528,43.5,9.1,77.3,0.0,6.0,1020.0,100.0,1.0,0,7,4,1,False,True,False,False,False,False,False,False,False,False
1529,38.2,14.1,88.4,2.0,28.0,1016.0,35.0,4.0,0,17,6,8,False,True,False,False,False,False,False,False,False,False
1530,37.4,2.0,66.2,0.0,12.0,1018.0,66.0,4.0,0,1,2,6,False,False,False,False,False,False,False,False,True,False
1531,37.7,112.6,89.4,2.0,22.0,1022.0,69.0,4.0,0,16,6,9,False,True,False,False,False,False,False,False,False,False
1532,39.9,28.7,84.1,2.0,20.0,1017.0,77.0,5.0,0,18,5,8,False,False,False,False,False,False,False,False,True,False
1533,44.0,17.3,77.9,0.0,10.0,1017.0,93.0,5.0,1,2,0,2,False,False,False,False,False,False,False,False,True,False
1534,40.7,106.7,83.8,2.0,18.0,1016.0,93.0,2.0,0,17,2,9,False,False,False,False,False,False,False,False,True,False
1535,40.4,72.0,87.4,2.0,25.0,1019.0,47.0,5.0,0,18,1,9,False,True,False,False,False,False,False,False,False,False
1536,43.1,45.1,77.5,0.0,12.0,1022.0,93.0,2.0,0,18,1,12,False,False,False,False,False,False,False,False,True,False
1537,36.3,46.4,82.3,2.0,26.0,1017.0,53.0,4.0,0,17,6,9,False,False,False,True,False,False,False,False,False,False
1538,32.8,25.8,88.8,2.0,13.0,1029.0,87.0,2.0,0,11,5,3,False,False,False,False,False,False,False,False,True,False
1539,40.0,3.3,68.0,0.0,12.0,1017.0,100.0,2.0,0,3,2,5,False,False,False,False,False,False,False,False,True,False
1540,34.2,47.1,92.5,2.0,21.0,1012.0,83.0,3.0,0,14,0,9,False,False,False,False,False,False,False,True,False,False
1541,41.9,0.0,86.8,0.0,9.0,1016.0,100.0,1.0,1,5,0,2,False,False,False,False,False,False,False,False,True,False
1542,31.3,23.4,103.9,2.0,16.0,1029.0,77.0,1.0,0,13,5,3,False,False,False,False,False,False,True,False,False,False
1543,38.0,32.2,79.5,2.0,12.0,1004.0,76.0,1.0,0,15,0,11,False,True,False,False,False,False,False,False,False,False
1544,41.0,69.7,90.0,2.0,26.0,1014.0,78.0,2.0,0,17,2,7,False,False,False,False,False,False,False,False,True,False
1545,42.1,0.6,64.5,0.0,18.0,1004.0,63.0,3.0,0,23,5,11,False,True,False,False,False,False,False,False,False,False
1546,34.1,8.6,87.7,0.0,16.0,1015.0,77.0,3.0,0,22,5,8,False,True,False,False,False,False,False,False,False,False
1547,45.0,1.6,67.7,2.0,9.0,1014.0,100.0,6.0,1,10,5,1,False,False,False,False,False,False,False,False,True,False
1548,41.1,0.0,84.9,0.0,12.0,1004.0,93.0,3.0,0,22,1,11,False,False,False,False,False,False,False,True,False,False
1549,38.3,16.2,73.6,2.0,11.0,1018.0,87.0,2.0,0,14,2,1,False,False,False,False,False,False,False,False,True,False
1550,45.1,104.9,70.0,2.0,12.0,1001.0,93.0,2.0,2,9,1,11,False,False,False,False,False,False,False,False,True,False
1551,34.1,40.2,80.5,2.0,19.0,1014.0,72.0,2.0,0,18,0,6,False,False,False,False,False,False,False,False,True,False
1552,32.6,36.2,83.6,2.0,16.0,1021.0,71.0,3.0,0,13,3,4,False,False,False,False,False,True,False,False,False,False
1553,39.6,179.9,87.4,2.0,24.0,1021.0,64.0,4.0,0,15,1,8,False,False,False,False,False,False,False,False,True,False
1554,38.3,72.0,80.1,2.0,15.0,1020.0,93.0,3.0,1,14,5,4,False,False,False,False,False,False,False,False,True,False
1555,41.8,0.0,76.0,0.0,11.0,1016.0,76.0,5.0,0,0,2,4,False,False,True,False,False,False,False,False,False,False
1556,41.1,36.9,72.3,2.0,19.0,1017.0,63.0,8.0,0,16,1,6,False,False,False,False,False,False,False,False,True,False
1557,42.4,40.9,88.7,2.0,28.0,1022.0,48.0,4.0,0,14,2,9,False,True,False,False,False,False,False,False,False,False
1558,38.9,4.6,96.0,1.0,20.0,1016.0,82.0,2.0,0,20,3,7,False,False,False,False,False,False,False,False,True,False
1559,41.9,1.4,87.0,0.0,15.0,1011.0,58.0,2.0,0,3,1,10,False,True,False,False,False,False,False,False,False,False
1560,32.3,65.7,80.7,2.0,17.0,1019.0,77.0,2.0,0,16,4,4,False,False,True,False,False,False,False,False,False,False
1561,37.9,195.3,92.6,2.0,22.0,1018.0,88.0,4.0,0,15,4,8,False,False,False,False,False,True,False,False,False,False
1562,40.5,1.3,68.6,1.0,11.0,1018.0,100.0,1.0,1,6,1,4,False,False,False,False,False,False,False,False,True,False
1563,42.5,14.2,68.8,0.0,13.0,1016.0,82.0,1.0,0,23,0,5,False,False,False,False,False,False,False,False,True,False
1564,37.7,35.1,89.8,2.0,19.0,1016.0,72.0,3.0,0,14,5,9,False,True,False,False,False,False,False,False,False,False
1565,42.9,28.2,74.5,2.0,17.0,1025.0,40.0,3.0,0,15,0,12,False,True,False,False,False,False,False,False,False,False
1566,42.7,0.0,83.7,0.0,9.0,1010.0,93.0,1.0,0,0,0,11,True,False,False,False,False,False,False,False,False,False
1567,38.5,1.2,71.6,0.0,15.0,1013.0,100.0,3.0,1,5,4,5,False,False,False,False,False,False,False,False,True,False
1568,45.1,0.0,86.6,0.0,16.0,1018.0,100.0,0.0,0,4,6,9,False,False,False,False,False,False,False,False,True,False
1569,38.6,0.9,70.0,0.0,14.0,1020.0,100.0,1.0,0,23,2,5,False,False,False,False,False,False,True,False,False,False
1570,48.2,4.1,76.6,0.0,18.0,1013.0,94.0,2.0,0,23,6,8,False,False,False,False,False,False,False,False,True,False
1571,46.9,137.8,76.5,2.0,14.0,1016.0,72.0,1.0,0,8,1,5,False,False,False,False,False,False,False,False,True,False
1572,40.6,8.0,89.5,0.0,11.0,1023.0,100.0,4.0,0,21,4,2,False,False,False,False,False,False,False,True,False,False
1573,41.9,96.5,91.9,2.0,23.0,1020.0,78.0,6.0,0,12,4,8,False,False,False,False,False,False,False,False,True,False
1574,47.9,0.0,67.9,2.0,18.0,1021.0,37.0,8.0,0,8,6,5,False,False,False,False,False,False,False,False,True,False
1575,37.5,3.5,64.9,0.0,13.0,1023.0,76.0,3.0,0,22,4,6,False,False,False,False,False,False,False,False,True,False
1576,37.5,69.9,84.2,2.0,22.0,1020.0,68.0,2.0,0,15,6,9,False,False,False,False,False,False,True,False,False,False
1577,40.2,5.4,68.0,0.0,17.0,1018.0,87.0,2.0,0,3,5,6,False,False,False,False,False,False,False,False,True,False
1578,37.9,1.8,65.3,0.0,17.0,1019.0,93.0,1.0,0,22,6,6,False,False,False,False,False,True,False,False,False,False
1579,48.5,2.7,85.4,0.0,13.0,1008.0,82.0,2.0,0,4,2,11,True,False,False,False,False,False,False,False,False,False
1580,37.9,18.7,89.6,0.0,17.0,1017.0,88.0,3.0,0,20,5,7,False,True,False,False,False,False,False,False,False,False
1581,40.9,16.1,90.3,2.0,19.0,1022.0,88.0,3.0,0,13,3,9,True,False,False,False,False,False,False,False,False,False
1582,42.6,0.0,83.4,0.0,18.0,1015.0,100.0,1.0,0,1,1,7,False,False,False,True,False,False,False,False,False,False
1583,38.2,27.4,86.9,2.0,25.0,1017.0,83.0,2.0,0,14,1,7,False,False,False,False,False,True,False,False,False,False
1584,44.4,2.5,82.6,0.0,15.0,1022.0,100.0,1.0,0,3,4,11,False,False,False,False,False,False,False,False,False,True
1585,45.9,12.3,80.1,2.0,19.0,1014.0,100.0,4.0,0,8,6,8,False,False,False,False,False,False,False,False,True,False
1586,41.3,0.0,90.1,2.0,13.0,1023.0,82.0,3.0,0,9,6,3,False,False,False,False,False,False,True,False,False,False
1587,37.7,1.3,64.5,0.0,15.0,1017.0,93.0,3.0,0,23,4,6,False,False,False,True,False,False,False,False,False,False
1588,46.6,15.9,80.9,2.0,14.0,1016.0,100.0,9.0,0,7,6,9,False,False,False,False,False,False,False,False,True,False
1589,39.8,29.1,89.6,2.0,23.0,1015.0,47.0,4.0,0,19,1,8,False,True,False,False,False,False,False,False,False,False
1590,37.6,0.0,66.0,0.0,16.0,1016.0,100.0,1.0,0,5,5,6,False,False,False,False,False,False,True,False,False,False
1591,39.8,26.9,90.6,2.0,23.0,1019.0,69.0,5.0,0,13,0,7,False,False,False,False,False,True,False,False,False,False
1592,38.3,22.3,76.7,2.0,15.0,1020.0,67.0,2.0,0,15,5,1,False,True,False,False,False,False,False,False,False,False
1593,44.6,4.1,87.1,0.0,3.0,1021.0,93.0,5.0,0,7,2,2,False,True,False,False,False,False,False,False,False,False
1594,46.2,2.4,67.5,0.0,18.0,1017.0,100.0,3.0,0,23,0,9,False,False,False,False,False,False,True,False,False,False
1595,33.0,13.4,71.5,0.0,18.0,1014.0,59.0,2.0,0,20,5,5,False,False,False,False,False,False,False,False,True,False
1596,33.4,20.9,98.4,2.0,19.0,1029.0,38.0,2.0,0,14,0,2,False,True,False,False,False,False,False,False,False,False
1597,45.8,117.0,74.5,2.0,15.0,1017.0,100.0,1.0,0,8,3,9,False,False,False,False,False,False,False,False,True,False
1598,45.7,4.9,74.9,0.0,17.0,1014.0,82.0,2.0,0,20,6,8,False,True,False,False,False,False,False,False,False,False
1599,32.1,20.8,82.6,2.0,16.0,1016.0,82.0,4.0,1,12,1,5,False,False,False,False,False,False,False,False,True,False
1600,44.8,57.5,81.2,2.0,19.0,1014.0,100.0,4.0,0,8,3,7,False,False,False,False,False,False,False,False,True,False
1601,42.8,128.3,81.3,2.0,23.0,1012.0,82.0,2.0,0,18,2,7,False,False,False,False,False,False,False,False,True,False
1602,43.7,89.0,79.4,2.0,27.0,1014.0,54.0,3.0,0,17,4,7,False,False,False,False,False,False,False,False,True,False
1603,43.5,1.1,86.5,0.0,15.0,1020.0,55.0,2.0,0,0,1,10,False,True,False,False,False,False,False,False,False,False
1604,34.7,23.1,97.5,2.0,10.0,1028.0,100.0,3.0,0,10,4,3,False,False,False,False,False,False,False,False,True,False
1605,39.5,5.4,86.6,0.0,19.0,1014.0,93.0,2.0,0,23,1,7,False,False,False,False,False,False,False,False,True,False
1606,41.9,75.3,71.5,2.0,14.0,1013.0,59.0,3.0,0,9,0,4,False,False,True,False,False,False,False,False,False,False
1607,47.1,145.2,62.4,2.0,12.0,1014.0,87.0,1.0,0,8,4,6,False,False,False,True,False,False,False,False,False,False
1608,42.2,4.5,71.8,0.0,8.0,1020.0,93.0,1.0,0,20,1,1,True,False,False,False,False,False,False,False,False,False
1609,36.8,52.6,92.0,2.0,24.0,1015.0,54.0,4.0,0,15,2,8,False,True,False,False,False,False,False,False,False,False
1610,38.5,3.1,72.1,2.0,18.0,1017.0,93.0,2.0,0,9,5,6,False,False,False,False,False,False,True,False,False,False
1611,40.0,40.6,87.9,2.0,18.0,1017.0,88.0,4.0,0,17,1,10,False,True,False,False,False,False,False,False,False,False
1612,44.5,0.0,87.0,0.0,15.0,1014.0,93.0,0.0,0,2,0,8,False,True,False,False,False,False,False,False,False,False
1613,48.6,2.9,68.2,2.0,13.0,1017.0,82.0,3.0,0,6,1,6,False,False,False,False,False,False,False,False,True,False
1614,38.8,4.5,77.4,2.0,16.0,1018.0,100.0,1.0,0,8,3,8,False,False,False,False,False,False,False,False,True,False
1615,31.6,113.6,98.7,2.0,22.0,1026.0,26.0,6.0,0,16,4,2,False,True,False,False,False,False,False,False,False,False
1616,42.7,47.0,79.6,2.0,13.0,1008.0,82.0,11.0,2,16,5,11,False,False,False,False,False,False,False,False,True,False
1617,37.4,6.5,93.0,0.0,9.0,1021.0,76.0,3.0,0,0,6,2,False,False,False,False,False,True,False,False,False,False
1618,39.0,4.5,95.1,2.0,19.0,1016.0,77.0,1.0,0,10,6,7,False,False,False,False,False,False,True,False,False,False
1619,40.6,102.5,71.3,2.0,20.0,1015.0,46.0,3.0,0,17,4,4,False,False,False,True,False,False,False,False,False,False
1620,44.5,1.7,84.3,2.0,21.0,1016.0,69.0,3.0,0,6,5,8,False,True,False,False,False,False,False,False,False,False
1621,39.9,20.1,82.2,2.0,23.0,1016.0,88.0,2.0,0,13,1,9,False,False,False,False,False,False,False,False,True,False
1622,37.1,9.2,90.7,0.0,21.0,1019.0,88.0,2.0,0,20,0,7,False,False,False,False,False,False,False,True,False,False
1623,37.6,27.3,89.9,2.0,17.0,1015.0,100.0,0.0,0,9,2,8,False,False,False,False,False,False,False,False,True,False
1624,44.7,77.1,87.8,1.0,12.0,1016.0,51.0,4.0,0,7,0,10,False,True,False,False,False,False,False,False,False,False
1625,35.7,11.3,97.5,2.0,12.0,1029.0,87.0,0.0,0,10,5,3,False,False,False,False,False,False,False,False,True,False
1626,38.4,48.5,86.2,2.0,24.0,1017.0,78.0,3.0,0,14,0,9,False,False,False,False,False,False,False,False,True,False
1627,33.4,15.1,95.1,2.0,15.0,1023.0,77.0,9.0,0,12,6,3,False,False,False,False,False,False,True,False,False,False
1628,43.5,3.5,88.8,0.0,14.0,1011.0,93.0,1.0,0,3,3,10,False,False,False,False,False,False,False,True,False,False
1629,43.0,47.1,82.4,1.0,11.0,1019.0,62.0,3.0,0,18,1,2,False,True,False,False,False,False,False,False,False,False
1630,39.8,48.2,82.2,0.0,17.0,1024.0,48.0,1.0,0,17,0,12,False,True,False,False,False,False,False,False,False,False
1631,34.6,23.1,89.4,2.0,14.0,1010.0,82.0,9.0,1,13,5,11,False,False,False,False,False,False,False,False,True,False
1632,38.2,18.1,84.7,2.0,16.0,1023.0,77.0,2.0,0,16,1,11,False,True,False,False,False,False,False,False,False,False
1633,42.5,4.2,77.6,0.0,17.0,1015.0,100.0,3.0,0,21,4,7,False,False,False,False,False,False,False,False,True,False
1634,40.0,36.4,84.2,2.0,24.0,1021.0,53.0,3.0,0,10,5,9,False,False,False,False,False,False,False,False,True,False
1635,35.2,17.1,81.1,2.0,15.0,1027.0,77.0,5.0,0,12,2,12,False,True,False,False,False,False,False,False,False,False
1636,33.8,28.9,103.9,2.0,13.0,1030.0,54.0,2.0,0,15,0,2,False,True,False,False,False,False,False,False,False,False
1637,44.5,0.0,85.0,0.0,18.0,1014.0,63.0,5.0,0,6,5,10,False,True,False,False,False,False,False,False,False,False
1638,42.4,0.0,86.1,0.0,21.0,1016.0,28.0,3.0,0,5,6,8,False,True,False,False,False,False,False,False,False,False
1639,37.1,47.9,86.8,2.0,22.0,1018.0,69.0,3.0,0,11,0,9,False,False,False,True,False,False,False,False,False,False
1640,37.1,70.8,90.7,2.0,21.0,1019.0,60.0,3.0,0,16,6,7,False,False,False,False,False,False,False,True,False,False
1641,38.6,85.2,87.5,2.0,19.0,1016.0,88.0,2.0,0,16,3,9,False,False,False,False,False,False,True,False,False,False
1642,38.4,0.0,74.1,0.0,9.0,1012.0,81.0,1.0,0,2,4,11,False,False,False,False,False,True,False,False,False,False
1643,37.5,30.9,84.3,2.0,17.0,1019.0,67.0,5.0,0,11,2,11,False,True,False,False,False,False,False,False,False,False
1644,42.8,64.7,81.9,2.0,28.0,1017.0,57.0,2.0,0,17,2,9,False,False,False,False,False,False,False,False,True,False
1645,37.9,0.9,64.5,0.0,13.0,1021.0,87.0,2.0,0,23,6,6,False,False,False,False,False,False,False,False,True,False
1646,40.2,15.0,81.1,2.0,15.0,1032.0,71.0,2.0,0,13,3,2,False,True,False,False,False,False,False,False,False,False
1647,35.6,19.8,76.9,2.0,15.0,1022.0,72.0,3.0,0,10,5,6,False,False,False,False,False,False,False,False,True,False
1648,37.4,85.5,89.3,0.0,20.0,1007.0,42.0,3.0,0,18,1,10,False,True,False,False,False,False,False,False,False,False
1649,35.4,3.2,90.1,0.0,19.0,1016.0,77.0,6.0,0,20,3,8,False,True,False,False,False,False,False,False,False,False
1650,43.1,28.7,69.2,0.0,16.0,1020.0,59.0,3.0,0,3,2,5,False,False,False,False,False,False,False,False,True,False
1651,40.8,135.6,83.0,2.0,18.0,1016.0,93.0,1.0,0,18,3,9,False,False,False,False,False,False,True,False,False,False
1652,38.0,0.0,85.2,0.0,16.0,1018.0,100.0,2.0,0,22,3,9,False,True,False,False,False,False,False,False,False,False
1653,46.3,0.0,82.7,0.0,1.0,1031.0,86.0,0.0,0,4,0,2,False,True,False,False,False,False,False,False,False,False
1654,40.5,17.1,81.2,2.0,15.0,1016.0,100.0,0.0,0,8,6,8,False,False,False,False,False,False,False,False,True,False
1655,40.3,6.8,86.9,0.0,9.0,1023.0,66.0,6.0,0,20,5,2,True,False,False,False,False,False,False,False,False,False
1656,33.5,23.5,84.1,2.0,13.0,1025.0,58.0,4.0,0,14,0,1,False,True,False,False,False,False,False,False,False,False
1657,37.7,3.4,64.2,0.0,15.0,1017.0,93.0,2.0,0,0,3,6,False,False,False,True,False,False,False,False,False,False
1658,41.7,45.1,87.2,2.0,20.0,1017.0,88.0,2.0,0,18,6,8,False,False,False,False,False,False,False,True,False,False
1659,41.5,2.1,74.9,0.0,13.0,1022.0,100.0,0.0,0,5,1,12,False,False,False,False,False,False,False,False,True,False
1660,43.8,0.0,86.3,0.0,14.0,1017.0,100.0,0.0,0,4,1,8,False,False,False,False,False,False,False,False,True,False
1661,38.5,3.1,55.7,2.0,14.0,1014.0,100.0,3.0,0,8,6,9,False,False,False,False,False,False,False,False,True,False
1662,39.4,36.8,90.0,2.0,20.0,1017.0,64.0,3.0,0,14,1,8,False,True,False,False,False,False,False,False,False,False
1663,42.7,11.8,92.7,0.0,12.0,1020.0,100.0,6.0,0,5,1,8,False,False,False,False,False,False,False,False,True,False
1664,34.6,26.2,97.8,2.0,13.0,1027.0,82.0,1.0,0,12,4,3,False,False,False,False,False,False,False,False,True,False
1665,40.4,0.0,86.3,0.0,18.0,1015.0,100.0,0.0,0,4,0,7,False,False,False,False,True,False,False,False,False,False
1666,34.1,28.6,80.9,2.0,22.0,1015.0,82.0,3.0,0,12,2,5,False,False,False,False,False,False,False,False,True,False
1667,42.0,0.0,75.5,1.0,17.0,1000.0,67.0,5.0,0,7,6,11,False,True,False,False,False,False,False,False,False,False
1668,34.7,26.9,92.4,0.0,9.0,1023.0,70.0,6.0,0,19,5,2,True,False,False,False,False,False,False,False,False,False
1669,32.7,49.2,99.7,2.0,12.0,1025.0,87.0,1.0,0,17,2,2,True,False,False,False,False,False,False,False,False,False
1670,39.4,2.6,71.3,2.0,12.0,1013.0,87.0,6.0,1,9,5,11,False,False,False,False,False,False,False,False,True,False
1671,45.4,12.5,77.5,0.0,16.0,1011.0,93.0,5.0,0,20,5,11,False,False,False,False,False,False,False,False,False,True
1672,43.5,85.0,70.2,2.0,21.0,1017.0,64.0,8.0,0,18,4,5,False,False,False,False,False,False,False,False,True,False
1673,39.2,32.6,92.1,2.0,21.0,1022.0,42.0,4.0,0,17,3,2,False,True,False,False,False,False,False,False,False,False
1674,41.6,0.0,74.9,0.0,15.0,1011.0,100.0,7.0,2,3,2,5,False,False,False,False,False,False,False,False,True,False
1675,34.3,7.2,87.2,2.0,18.0,1024.0,73.0,1.0,0,10,6,9,False,False,False,False,False,False,False,False,True,False
1676,37.3,145.9,85.9,2.0,21.0,1015.0,82.0,4.0,0,10,3,7,False,False,False,False,False,False,True,False,False,False
1677,41.4,0.0,85.6,0.0,13.0,1004.0,100.0,6.0,2,5,3,1,False,False,False,False,False,False,False,False,True,False
